"esu_dps_name","esa_pop_name","popid","commonpopname","spawningyear","popfit","popfitnotes","tsaej","nosaej","phosej","nosaij","tsaij","phosij"
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1973","Same",NA,"99",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1975","Same",NA,"217",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1976","Same",NA,"175",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1977","Same",NA,"203",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1978","Same",NA,"146",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1979","Same",NA,"208",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1980","Same",NA,"127",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1981","Same",NA,"90",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1982","Same",NA,"123",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1983","Same",NA,"90",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1984","Same",NA,"354",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1985","Same",NA,"373",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1986","Same",NA,"203",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1987","Same",NA,"151",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1988","Same",NA,"1283",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1989","Same",NA,"1486",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1990","Same",NA,"628",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1991","Same",NA,"411",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1992","Same",NA,"1000",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1993","Same",NA,"609",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1994","Same",NA,"1199",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1995","Same",NA,"1501",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1996","Same",NA,"2454",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1997","Same",NA,"524",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1998","Same",NA,"340",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","1999","Same",NA,"227",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2000","Same",NA,"184",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2001","Same",NA,"698",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2002","Same",NA,"756",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2003","Same",NA,"1052",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2004","Same",NA,"1513",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2005","Same",NA,"661",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2006","Same",NA,"632",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2007","Same",NA,"455",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2008","Same",NA,"369",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2009","Same",NA,"666",NA,NA,NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2010","Same",NA,"615","436","0.290",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2011","Same",NA,"655","579","0.116",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2012","Same",NA,"481","425","0.114",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2013","Same",NA,"2160","1464","0.322",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2014","Same",NA,"808","774","0.041",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2015","Same",NA,"1357","1331","0.018",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2016","Same",NA,"372","361","0.024",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2017","Same",NA,"824","759","0.077",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2018","Same",NA,"242","229","0.050",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2019","Same",NA,"328","312","0.041",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2020","Same",NA,"922","879","0.045",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2021","Same",NA,"648","596","0.080",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2022","Same",NA,"494","443","0.099",NA,NA,NA
"Salmon, Chinook (Lower Columbia River ESU)","Salmon, Chinook (Lower Columbia River ESU) Coweeman River - fall","213","Coweeman Fall (Tule) Chinook","2023","Same",NA,"478","440","0.074",NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Cowlitz River - fall","252",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Salmon, chum (Columbia River ESU)","Salmon, chum (Columbia River ESU) Cowlitz River - summer","344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1977","Same",NA,"1020",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1978","Same",NA,"1681",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1979","Same",NA,"572",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1980","Same",NA,"1444",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1981","Same",NA,"2925",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1982","Same",NA,"1200",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1983","Same",NA,"939",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1984","Same",NA,"2090",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1985","Same",NA,"1138",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1986","Same",NA,"2620",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1987","Same",NA,"1889",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1988","Same",NA,"2227",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1989","Same",NA,"825",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1990","Same",NA,"803",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1991","Same",NA,"1378",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1992","Same",NA,"2993",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1993","Same",NA,"1248",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1994","Same",NA,"996",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1995","Same",NA,"1406",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1996","Same",NA,"1677",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1997","Same",NA,"555",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1998","Same",NA,"471",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","1999","Same",NA,"543",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2000","Same",NA,"907",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2001","Same",NA,"1035",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2002","Same",NA,"1493",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2003","Same",NA,"1815",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2004","Same",NA,"2400",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2005","Same",NA,"1856",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2006","Same",NA,"1724",NA,NA,NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2007","Same",NA,"1050","997","0.050",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2008","Same",NA,"750","724","0.035",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2009","Same",NA,"1029","999","0.029",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2010","Same",NA,"948","922","0.027",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2011","Same",NA,"627","607","0.031",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2012","Same",NA,"1042","1016","0.025",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2013","Same",NA,"836","794","0.050",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2014","Same",NA,"942","903","0.042",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2015","Same",NA,"1189","1138","0.043",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2016","Same",NA,"1181","1144","0.031",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2017","Same",NA,"682","664","0.028",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2018","Same",NA,"583","572","0.020",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2019","Same",NA,"202","189","0.064",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2020","Same",NA,"464","459","0.010",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2021","Same",NA,"303","295","0.027",NA,NA,NA
"Steelhead (Lower Columbia River DPS)","Steelhead (Lower Columbia River DPS) Kalama River - winter","298","Kalama Winter Steelhead","2022","Same",NA,"792","777","0.019",NA,NA,NA
